item_id,item_numeric_id,subset,language,raw_margin,cbc_margin,raw_correct,cbc_correct
alpacaeval-hard::1085,1085,alpacaeval-hard,hin_Deva,1.2,1.2,1.0,1.0
alpacaeval-hard::874,874,alpacaeval-hard,hin_Deva,2.0,2.0,1.0,1.0
alpacaeval-hard::930,930,alpacaeval-hard,hin_Deva,0.4,0.4000000000000001,1.0,1.0
alpacaeval-hard::1175,1175,alpacaeval-hard,hin_Deva,-1.2,-1.2,0.0,0.0
alpacaeval-hard::1029,1029,alpacaeval-hard,hin_Deva,2.8,2.8,1.0,1.0
alpacaeval-hard::1425,1425,alpacaeval-hard,hin_Deva,0.2,0.20000000000000004,1.0,1.0
alpacaeval-hard::901,901,alpacaeval-hard,hin_Deva,0.8,0.8,1.0,1.0
alpacaeval-hard::1038,1038,alpacaeval-hard,hin_Deva,1.4,1.4,1.0,1.0
alpacaeval-hard::855,855,alpacaeval-hard,hin_Deva,0.4,0.4000000000000001,1.0,1.0
alpacaeval-hard::1171,1171,alpacaeval-hard,hin_Deva,0.8,0.8,1.0,1.0
alpacaeval-hard::891,891,alpacaeval-hard,hin_Deva,1.0,1.0,1.0,1.0
alpacaeval-hard::1159,1159,alpacaeval-hard,hin_Deva,1.4,1.4,1.0,1.0
alpacaeval-hard::1060,1060,alpacaeval-hard,hin_Deva,2.0,2.0,1.0,1.0
alpacaeval-hard::1107,1107,alpacaeval-hard,hin_Deva,0.8,0.8,1.0,1.0
alpacaeval-hard::875,875,alpacaeval-hard,hin_Deva,-0.2,-0.19999999999999993,0.0,0.0
alpacaeval-hard::1013,1013,alpacaeval-hard,hin_Deva,0.8,0.8,1.0,1.0
alpacaeval-hard::951,951,alpacaeval-hard,hin_Deva,2.2,2.2,1.0,1.0
alpacaeval-hard::1352,1352,alpacaeval-hard,hin_Deva,2.0,2.0,1.0,1.0
alpacaeval-hard::1161,1161,alpacaeval-hard,hin_Deva,0.6,0.6000000000000001,1.0,1.0
alpacaeval-hard::1457,1457,alpacaeval-hard,hin_Deva,3.2,3.2,1.0,1.0
alpacaeval-easy::21,21,alpacaeval-easy,jpn_Jpan,-1.8,-1.8,0.0,0.0
alpacaeval-easy::492,492,alpacaeval-easy,jpn_Jpan,0.2,0.20000000000000004,1.0,1.0
alpacaeval-easy::143,143,alpacaeval-easy,jpn_Jpan,2.2,2.2,1.0,1.0
alpacaeval-easy::665,665,alpacaeval-easy,jpn_Jpan,0.4,0.4000000000000001,1.0,1.0
alpacaeval-easy::648,648,alpacaeval-easy,jpn_Jpan,0.4,0.4,1.0,1.0
alpacaeval-easy::289,289,alpacaeval-easy,jpn_Jpan,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-easy::164,164,alpacaeval-easy,jpn_Jpan,1.4,1.4,1.0,1.0
alpacaeval-easy::141,141,alpacaeval-easy,jpn_Jpan,0.0,6.661338147750939e-17,0.0,1.0
alpacaeval-easy::124,124,alpacaeval-easy,jpn_Jpan,0.0,8.881784197001253e-17,0.0,1.0
alpacaeval-easy::778,778,alpacaeval-easy,jpn_Jpan,-0.8,-0.7999999999999999,0.0,0.0
alpacaeval-easy::273,273,alpacaeval-easy,jpn_Jpan,0.4,0.4,1.0,1.0
alpacaeval-easy::334,334,alpacaeval-easy,jpn_Jpan,0.0,8.881784197001253e-17,0.0,1.0
alpacaeval-easy::394,394,alpacaeval-easy,jpn_Jpan,0.2,0.2000000000000001,1.0,1.0
alpacaeval-easy::686,686,alpacaeval-easy,jpn_Jpan,0.2,0.20000000000000004,1.0,1.0
alpacaeval-easy::256,256,alpacaeval-easy,jpn_Jpan,-0.8,-0.7999999999999999,0.0,0.0
alpacaeval-easy::467,467,alpacaeval-easy,jpn_Jpan,-0.2,-0.19999999999999993,0.0,0.0
alpacaeval-easy::367,367,alpacaeval-easy,jpn_Jpan,-1.0,-1.0,0.0,0.0
alpacaeval-easy::545,545,alpacaeval-easy,jpn_Jpan,-1.0,-1.0,0.0,0.0
alpacaeval-easy::705,705,alpacaeval-easy,jpn_Jpan,-0.8,-0.7999999999999999,0.0,0.0
alpacaeval-easy::83,83,alpacaeval-easy,jpn_Jpan,-0.6,-0.5999999999999999,0.0,0.0
alpacaeval-easy::345,345,alpacaeval-easy,jpn_Jpan,1.6,1.6,1.0,1.0
alpacaeval-easy::313,313,alpacaeval-easy,jpn_Jpan,0.2,0.20000000000000004,1.0,1.0
alpacaeval-easy::508,508,alpacaeval-easy,jpn_Jpan,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-easy::637,637,alpacaeval-easy,jpn_Jpan,1.2,1.2,1.0,1.0
alpacaeval-easy::287,287,alpacaeval-easy,jpn_Jpan,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-easy::639,639,alpacaeval-easy,jpn_Jpan,2.2,2.2,1.0,1.0
alpacaeval-easy::10,10,alpacaeval-easy,jpn_Jpan,0.0,4.4408920985006264e-17,0.0,1.0
alpacaeval-easy::66,66,alpacaeval-easy,jpn_Jpan,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-easy::507,507,alpacaeval-easy,jpn_Jpan,1.0,1.0,1.0,1.0
alpacaeval-easy::276,276,alpacaeval-easy,jpn_Jpan,0.2,0.20000000000000004,1.0,1.0
alpacaeval-easy::300,300,alpacaeval-easy,jpn_Jpan,0.4,0.4,1.0,1.0
alpacaeval-easy::675,675,alpacaeval-easy,jpn_Jpan,0.4,0.4,1.0,1.0
alpacaeval-easy::733,733,alpacaeval-easy,jpn_Jpan,-1.0,-1.0,0.0,0.0
alpacaeval-easy::510,510,alpacaeval-easy,jpn_Jpan,1.8,1.8,1.0,1.0
alpacaeval-easy::695,695,alpacaeval-easy,jpn_Jpan,0.0,6.661338147750939e-17,0.0,1.0
alpacaeval-easy::347,347,alpacaeval-easy,jpn_Jpan,0.4,0.4000000000000001,1.0,1.0
alpacaeval-easy::501,501,alpacaeval-easy,jpn_Jpan,0.8,0.8,1.0,1.0
alpacaeval-easy::86,86,alpacaeval-easy,jpn_Jpan,1.2,1.2,1.0,1.0
alpacaeval-easy::156,156,alpacaeval-easy,jpn_Jpan,0.8,0.8,1.0,1.0
alpacaeval-easy::50,50,alpacaeval-easy,jpn_Jpan,1.2,1.2,1.0,1.0
alpacaeval-easy::274,274,alpacaeval-easy,jpn_Jpan,0.4,0.4,1.0,1.0
alpacaeval-easy::419,419,alpacaeval-easy,jpn_Jpan,0.8,0.8,1.0,1.0
alpacaeval-easy::378,378,alpacaeval-easy,jpn_Jpan,-0.6,-0.5999999999999999,0.0,0.0
alpacaeval-easy::539,539,alpacaeval-easy,jpn_Jpan,0.8,0.8,1.0,1.0
alpacaeval-easy::154,154,alpacaeval-easy,jpn_Jpan,0.6,0.6,1.0,1.0
alpacaeval-easy::404,404,alpacaeval-easy,jpn_Jpan,0.6,0.6,1.0,1.0
alpacaeval-easy::490,490,alpacaeval-easy,jpn_Jpan,0.6,0.6000000000000001,1.0,1.0
alpacaeval-easy::350,350,alpacaeval-easy,jpn_Jpan,0.2,0.2000000000000001,1.0,1.0
alpacaeval-easy::327,327,alpacaeval-easy,jpn_Jpan,1.2,1.2,1.0,1.0
alpacaeval-easy::321,321,alpacaeval-easy,jpn_Jpan,0.4,0.4000000000000001,1.0,1.0
alpacaeval-easy::608,608,alpacaeval-easy,jpn_Jpan,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-easy::188,188,alpacaeval-easy,jpn_Jpan,0.4,0.4000000000000001,1.0,1.0
alpacaeval-easy::203,203,alpacaeval-easy,jpn_Jpan,0.4,0.4,1.0,1.0
alpacaeval-easy::770,770,alpacaeval-easy,jpn_Jpan,1.2,1.2,1.0,1.0
alpacaeval-hard::1249,1249,alpacaeval-hard,jpn_Jpan,0.0,4.4408920985006264e-17,0.0,1.0
alpacaeval-hard::1204,1204,alpacaeval-hard,jpn_Jpan,0.8,0.8,1.0,1.0
alpacaeval-hard::816,816,alpacaeval-hard,jpn_Jpan,0.8,0.8,1.0,1.0
alpacaeval-hard::1047,1047,alpacaeval-hard,jpn_Jpan,1.4,1.4,1.0,1.0
alpacaeval-hard::1452,1452,alpacaeval-hard,jpn_Jpan,0.8,0.8,1.0,1.0
alpacaeval-hard::1329,1329,alpacaeval-hard,jpn_Jpan,0.4,0.4000000000000001,1.0,1.0
alpacaeval-hard::1098,1098,alpacaeval-hard,jpn_Jpan,0.2,0.2000000000000001,1.0,1.0
alpacaeval-hard::1161,1161,alpacaeval-hard,jpn_Jpan,-0.8,-0.7999999999999999,0.0,0.0
alpacaeval-hard::811,811,alpacaeval-hard,jpn_Jpan,1.0,1.0,1.0,1.0
alpacaeval-hard::1092,1092,alpacaeval-hard,jpn_Jpan,0.0,4.4408920985006264e-17,0.0,1.0
alpacaeval-hard::1256,1256,alpacaeval-hard,jpn_Jpan,0.4,0.4,1.0,1.0
alpacaeval-hard::993,993,alpacaeval-hard,jpn_Jpan,0.2,0.2000000000000001,1.0,1.0
alpacaeval-hard::1389,1389,alpacaeval-hard,jpn_Jpan,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-hard::940,940,alpacaeval-hard,jpn_Jpan,0.0,4.4408920985006264e-17,0.0,1.0
alpacaeval-hard::1052,1052,alpacaeval-hard,jpn_Jpan,0.0,4.4408920985006264e-17,0.0,1.0
alpacaeval-hard::1082,1082,alpacaeval-hard,jpn_Jpan,0.8,0.8,1.0,1.0
alpacaeval-hard::1006,1006,alpacaeval-hard,jpn_Jpan,1.0,1.0,1.0,1.0
alpacaeval-hard::1008,1008,alpacaeval-hard,jpn_Jpan,0.75,0.7382644815538486,1.0,1.0
alpacaeval-hard::1263,1263,alpacaeval-hard,jpn_Jpan,0.6,0.6000000000000001,1.0,1.0
alpacaeval-hard::970,970,alpacaeval-hard,jpn_Jpan,0.2,0.20000000000000004,1.0,1.0
alpacaeval-hard::1385,1385,alpacaeval-hard,jpn_Jpan,0.6,0.6,1.0,1.0
alpacaeval-hard::1011,1011,alpacaeval-hard,jpn_Jpan,0.6,0.6000000000000001,1.0,1.0
alpacaeval-hard::1283,1283,alpacaeval-hard,jpn_Jpan,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-hard::897,897,alpacaeval-hard,jpn_Jpan,0.6,0.6000000000000001,1.0,1.0
alpacaeval-hard::1101,1101,alpacaeval-hard,jpn_Jpan,0.8,0.8,1.0,1.0
alpacaeval-hard::1049,1049,alpacaeval-hard,jpn_Jpan,0.6,0.6,1.0,1.0
alpacaeval-hard::1151,1151,alpacaeval-hard,jpn_Jpan,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-hard::1194,1194,alpacaeval-hard,jpn_Jpan,1.4,1.4,1.0,1.0
alpacaeval-hard::1070,1070,alpacaeval-hard,jpn_Jpan,0.4,0.4,1.0,1.0
alpacaeval-hard::1226,1226,alpacaeval-hard,jpn_Jpan,0.6,0.6000000000000001,1.0,1.0
alpacaeval-hard::1350,1350,alpacaeval-hard,jpn_Jpan,0.4,0.4,1.0,1.0
alpacaeval-hard::1301,1301,alpacaeval-hard,jpn_Jpan,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-hard::1219,1219,alpacaeval-hard,jpn_Jpan,-0.2,-0.19999999999999993,0.0,0.0
alpacaeval-hard::1058,1058,alpacaeval-hard,jpn_Jpan,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-hard::947,947,alpacaeval-hard,jpn_Jpan,1.2,1.2,1.0,1.0
alpacaeval-hard::1126,1126,alpacaeval-hard,jpn_Jpan,1.8,1.8,1.0,1.0
alpacaeval-hard::1097,1097,alpacaeval-hard,jpn_Jpan,1.4,1.4,1.0,1.0
alpacaeval-hard::1450,1450,alpacaeval-hard,jpn_Jpan,0.8,0.8,1.0,1.0
alpacaeval-hard::1405,1405,alpacaeval-hard,jpn_Jpan,1.8,1.8,1.0,1.0
alpacaeval-hard::1387,1387,alpacaeval-hard,jpn_Jpan,0.6,0.6000000000000001,1.0,1.0
alpacaeval-hard::1237,1237,alpacaeval-hard,jpn_Jpan,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-hard::973,973,alpacaeval-hard,jpn_Jpan,2.2,2.2,1.0,1.0
alpacaeval-hard::1483,1483,alpacaeval-hard,jpn_Jpan,-0.6,-0.5999999999999999,0.0,0.0
alpacaeval-hard::886,886,alpacaeval-hard,jpn_Jpan,-1.2,-1.2,0.0,0.0
alpacaeval-hard::937,937,alpacaeval-hard,jpn_Jpan,0.8,0.8,1.0,1.0
alpacaeval-hard::1062,1062,alpacaeval-hard,jpn_Jpan,0.2,0.20000000000000004,1.0,1.0
alpacaeval-easy::538,538,alpacaeval-easy,spa_Latn,-1.2,-1.2,0.0,0.0
alpacaeval-easy::409,409,alpacaeval-easy,spa_Latn,-0.6,-0.6,0.0,0.0
alpacaeval-easy::761,761,alpacaeval-easy,spa_Latn,0.2,0.20000000000000004,1.0,1.0
alpacaeval-easy::341,341,alpacaeval-easy,spa_Latn,-0.6,-0.5999999999999999,0.0,0.0
alpacaeval-easy::545,545,alpacaeval-easy,spa_Latn,-1.8,-1.8,0.0,0.0
alpacaeval-easy::326,326,alpacaeval-easy,spa_Latn,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-easy::71,71,alpacaeval-easy,spa_Latn,3.0,3.0,1.0,1.0
alpacaeval-easy::268,268,alpacaeval-easy,spa_Latn,2.2,2.2,1.0,1.0
alpacaeval-easy::371,371,alpacaeval-easy,spa_Latn,1.0,1.0,1.0,1.0
alpacaeval-easy::527,527,alpacaeval-easy,spa_Latn,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-easy::209,209,alpacaeval-easy,spa_Latn,0.6,0.6000000000000001,1.0,1.0
alpacaeval-easy::319,319,alpacaeval-easy,spa_Latn,-0.2,-0.19999999999999998,0.0,0.0
alpacaeval-easy::788,788,alpacaeval-easy,spa_Latn,0.2,0.20000000000000004,1.0,1.0
alpacaeval-easy::748,748,alpacaeval-easy,spa_Latn,0.0,8.881784197001253e-17,0.0,1.0
alpacaeval-easy::410,410,alpacaeval-easy,spa_Latn,0.0,3.3306690738754695e-17,0.0,1.0
alpacaeval-easy::495,495,alpacaeval-easy,spa_Latn,-1.6,-1.6,0.0,0.0
alpacaeval-easy::153,153,alpacaeval-easy,spa_Latn,2.0,2.0,1.0,1.0
alpacaeval-easy::123,123,alpacaeval-easy,spa_Latn,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-easy::738,738,alpacaeval-easy,spa_Latn,-1.0,-1.0,0.0,0.0
alpacaeval-easy::676,676,alpacaeval-easy,spa_Latn,1.8,1.8,1.0,1.0
alpacaeval-easy::269,269,alpacaeval-easy,spa_Latn,0.2,0.2000000000000001,1.0,1.0
alpacaeval-easy::396,396,alpacaeval-easy,spa_Latn,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-easy::744,744,alpacaeval-easy,spa_Latn,-1.6,-1.6,0.0,0.0
alpacaeval-easy::338,338,alpacaeval-easy,spa_Latn,-1.2,-1.2,0.0,0.0
alpacaeval-easy::184,184,alpacaeval-easy,spa_Latn,-1.2,-1.2,0.0,0.0
alpacaeval-easy::240,240,alpacaeval-easy,spa_Latn,-0.8,-0.8,0.0,0.0
alpacaeval-easy::275,275,alpacaeval-easy,spa_Latn,0.0,3.3306690738754695e-17,0.0,1.0
alpacaeval-easy::717,717,alpacaeval-easy,spa_Latn,0.8,0.8,1.0,1.0
alpacaeval-easy::141,141,alpacaeval-easy,spa_Latn,1.2,1.2,1.0,1.0
alpacaeval-easy::454,454,alpacaeval-easy,spa_Latn,-1.4,-1.4,0.0,0.0
alpacaeval-easy::453,453,alpacaeval-easy,spa_Latn,0.2,0.2000000000000001,1.0,1.0
alpacaeval-easy::244,244,alpacaeval-easy,spa_Latn,0.2,0.20000000000000004,1.0,1.0
alpacaeval-easy::406,406,alpacaeval-easy,spa_Latn,0.8,0.8,1.0,1.0
alpacaeval-easy::646,646,alpacaeval-easy,spa_Latn,1.2,1.2,1.0,1.0
alpacaeval-easy::402,402,alpacaeval-easy,spa_Latn,3.0,3.0,1.0,1.0
alpacaeval-easy::437,437,alpacaeval-easy,spa_Latn,0.2,0.20000000000000004,1.0,1.0
alpacaeval-easy::481,481,alpacaeval-easy,spa_Latn,1.4,1.4,1.0,1.0
alpacaeval-easy::339,339,alpacaeval-easy,spa_Latn,0.0,3.3306690738754695e-17,0.0,1.0
alpacaeval-easy::416,416,alpacaeval-easy,spa_Latn,0.0,4.4408920985006264e-17,0.0,1.0
alpacaeval-easy::687,687,alpacaeval-easy,spa_Latn,-2.0,-2.0,0.0,0.0
alpacaeval-easy::497,497,alpacaeval-easy,spa_Latn,-2.0,-2.0,0.0,0.0
alpacaeval-easy::247,247,alpacaeval-easy,spa_Latn,0.8,0.8,1.0,1.0
alpacaeval-easy::752,752,alpacaeval-easy,spa_Latn,-1.6,-1.6,0.0,0.0
alpacaeval-easy::151,151,alpacaeval-easy,spa_Latn,0.0,4.4408920985006264e-17,0.0,1.0
alpacaeval-easy::536,536,alpacaeval-easy,spa_Latn,-1.2,-1.2,0.0,0.0
alpacaeval-easy::285,285,alpacaeval-easy,spa_Latn,-0.4,-0.4,0.0,0.0
alpacaeval-easy::314,314,alpacaeval-easy,spa_Latn,0.2,0.20000000000000004,1.0,1.0
alpacaeval-easy::710,710,alpacaeval-easy,spa_Latn,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-easy::286,286,alpacaeval-easy,spa_Latn,2.8,2.8,1.0,1.0
alpacaeval-easy::200,200,alpacaeval-easy,spa_Latn,-1.2,-1.2,0.0,0.0
alpacaeval-easy::584,584,alpacaeval-easy,spa_Latn,1.8,1.8,1.0,1.0
alpacaeval-easy::773,773,alpacaeval-easy,spa_Latn,2.0,2.0,1.0,1.0
alpacaeval-easy::496,496,alpacaeval-easy,spa_Latn,0.8,0.8,1.0,1.0
alpacaeval-easy::378,378,alpacaeval-easy,spa_Latn,-0.8,-0.8,0.0,0.0
alpacaeval-hard::1122,1122,alpacaeval-hard,spa_Latn,-1.8,-1.8,0.0,0.0
alpacaeval-hard::971,971,alpacaeval-hard,spa_Latn,1.2,1.2,1.0,1.0
alpacaeval-hard::819,819,alpacaeval-hard,spa_Latn,-0.4,-0.39999999999999997,0.0,0.0
alpacaeval-hard::1171,1171,alpacaeval-hard,spa_Latn,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-hard::958,958,alpacaeval-hard,spa_Latn,0.6,0.6000000000000001,1.0,1.0
alpacaeval-hard::866,866,alpacaeval-hard,spa_Latn,-0.4,-0.39999999999999997,0.0,0.0
alpacaeval-hard::1120,1120,alpacaeval-hard,spa_Latn,1.0,1.0,1.0,1.0
alpacaeval-hard::1217,1217,alpacaeval-hard,spa_Latn,0.0,6.661338147750939e-17,0.0,1.0
alpacaeval-hard::1253,1253,alpacaeval-hard,spa_Latn,2.2,2.2,1.0,1.0
alpacaeval-hard::1297,1297,alpacaeval-hard,spa_Latn,0.0,3.3306690738754695e-17,0.0,1.0
alpacaeval-hard::1329,1329,alpacaeval-hard,spa_Latn,0.2,0.2000000000000001,1.0,1.0
alpacaeval-hard::1239,1239,alpacaeval-hard,spa_Latn,0.2,0.20000000000000004,1.0,1.0
alpacaeval-hard::1184,1184,alpacaeval-hard,spa_Latn,0.2,0.20000000000000004,1.0,1.0
alpacaeval-hard::1234,1234,alpacaeval-hard,spa_Latn,-0.8,-0.7999999999999999,0.0,0.0
alpacaeval-hard::924,924,alpacaeval-hard,spa_Latn,-1.6,-1.6,0.0,0.0
alpacaeval-hard::962,962,alpacaeval-hard,spa_Latn,0.2,0.20000000000000004,1.0,1.0
alpacaeval-hard::1370,1370,alpacaeval-hard,spa_Latn,0.2,0.20000000000000004,1.0,1.0
alpacaeval-hard::1135,1135,alpacaeval-hard,spa_Latn,-0.8,-0.7999999999999999,0.0,0.0
alpacaeval-hard::1383,1383,alpacaeval-hard,spa_Latn,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-hard::1290,1290,alpacaeval-hard,spa_Latn,1.0,1.0,1.0,1.0
alpacaeval-hard::1492,1492,alpacaeval-hard,spa_Latn,-0.4,-0.39999999999999997,0.0,0.0
alpacaeval-hard::1392,1392,alpacaeval-hard,spa_Latn,1.0,1.0,1.0,1.0
alpacaeval-hard::1077,1077,alpacaeval-hard,spa_Latn,-0.4,-0.39999999999999997,0.0,0.0
alpacaeval-hard::993,993,alpacaeval-hard,spa_Latn,0.2,0.2,1.0,1.0
alpacaeval-hard::1213,1213,alpacaeval-hard,spa_Latn,3.4,3.4,1.0,1.0
alpacaeval-hard::949,949,alpacaeval-hard,spa_Latn,-0.6,-0.5999999999999999,0.0,0.0
alpacaeval-hard::1222,1222,alpacaeval-hard,spa_Latn,-0.8,-0.7999999999999999,0.0,0.0
alpacaeval-hard::909,909,alpacaeval-hard,spa_Latn,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-hard::1476,1476,alpacaeval-hard,spa_Latn,-1.4,-1.4,0.0,0.0
alpacaeval-hard::1381,1381,alpacaeval-hard,spa_Latn,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-hard::1301,1301,alpacaeval-hard,spa_Latn,0.6,0.6000000000000001,1.0,1.0
alpacaeval-hard::1124,1124,alpacaeval-hard,spa_Latn,1.2,1.2,1.0,1.0
alpacaeval-hard::1371,1371,alpacaeval-hard,spa_Latn,0.6,0.6000000000000001,1.0,1.0
alpacaeval-hard::1152,1152,alpacaeval-hard,spa_Latn,0.6,0.6000000000000001,1.0,1.0
alpacaeval-hard::1489,1489,alpacaeval-hard,spa_Latn,0.0,4.4408920985006264e-17,0.0,1.0
alpacaeval-hard::1374,1374,alpacaeval-hard,spa_Latn,1.2,1.2,1.0,1.0
alpacaeval-hard::1119,1119,alpacaeval-hard,spa_Latn,-0.4,-0.39999999999999997,0.0,0.0
alpacaeval-hard::1418,1418,alpacaeval-hard,spa_Latn,0.0,3.3306690738754695e-17,0.0,1.0
alpacaeval-hard::811,811,alpacaeval-hard,spa_Latn,0.4,0.4000000000000001,1.0,1.0
alpacaeval-hard::1107,1107,alpacaeval-hard,spa_Latn,2.0,2.0,1.0,1.0
alpacaeval-hard::1356,1356,alpacaeval-hard,spa_Latn,0.0,2.2204460492503132e-17,0.0,1.0
alpacaeval-hard::954,954,alpacaeval-hard,spa_Latn,0.6,0.6000000000000001,1.0,1.0
alpacaeval-hard::1454,1454,alpacaeval-hard,spa_Latn,-0.4,-0.39999999999999997,0.0,0.0
alpacaeval-hard::1325,1325,alpacaeval-hard,spa_Latn,0.6,0.6000000000000001,1.0,1.0
alpacaeval-hard::1396,1396,alpacaeval-hard,spa_Latn,-0.8,-0.8,0.0,0.0
alpacaeval-hard::919,919,alpacaeval-hard,spa_Latn,0.2,0.2000000000000001,1.0,1.0
alpacaeval-easy::456,456,alpacaeval-easy,tur_Latn,0.0,4.4408920985006264e-17,0.0,1.0
alpacaeval-easy::387,387,alpacaeval-easy,tur_Latn,0.2,0.2,1.0,1.0
alpacaeval-easy::734,734,alpacaeval-easy,tur_Latn,-1.4,-1.4,0.0,0.0
alpacaeval-easy::244,244,alpacaeval-easy,tur_Latn,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-easy::193,193,alpacaeval-easy,tur_Latn,-0.4,-0.39999999999999997,0.0,0.0
alpacaeval-easy::460,460,alpacaeval-easy,tur_Latn,0.4,0.4,1.0,1.0
alpacaeval-easy::61,61,alpacaeval-easy,tur_Latn,0.6,0.6,1.0,1.0
alpacaeval-easy::288,288,alpacaeval-easy,tur_Latn,1.8,1.8,1.0,1.0
alpacaeval-easy::602,602,alpacaeval-easy,tur_Latn,-1.8,-1.8,0.0,0.0
alpacaeval-easy::683,683,alpacaeval-easy,tur_Latn,1.0,1.0,1.0,1.0
alpacaeval-easy::535,535,alpacaeval-easy,tur_Latn,0.2,0.2,1.0,1.0
alpacaeval-easy::688,688,alpacaeval-easy,tur_Latn,0.2,0.20000000000000004,1.0,1.0
alpacaeval-easy::485,485,alpacaeval-easy,tur_Latn,0.4,0.4,1.0,1.0
alpacaeval-easy::347,347,alpacaeval-easy,tur_Latn,0.2,0.20000000000000004,1.0,1.0
alpacaeval-easy::175,175,alpacaeval-easy,tur_Latn,0.8,0.8,1.0,1.0
alpacaeval-easy::730,730,alpacaeval-easy,tur_Latn,-1.0,-1.0,0.0,0.0
alpacaeval-easy::473,473,alpacaeval-easy,tur_Latn,0.6,0.6,1.0,1.0
alpacaeval-easy::443,443,alpacaeval-easy,tur_Latn,1.6,1.6,1.0,1.0
alpacaeval-easy::203,203,alpacaeval-easy,tur_Latn,1.0,1.0,1.0,1.0
alpacaeval-easy::782,782,alpacaeval-easy,tur_Latn,-0.4,-0.4,0.0,0.0
alpacaeval-easy::494,494,alpacaeval-easy,tur_Latn,-0.4,-0.4,0.0,0.0
alpacaeval-easy::320,320,alpacaeval-easy,tur_Latn,0.4,0.4,1.0,1.0
alpacaeval-easy::1,1,alpacaeval-easy,tur_Latn,0.4,0.4,1.0,1.0
alpacaeval-easy::749,749,alpacaeval-easy,tur_Latn,0.2,0.20000000000000004,1.0,1.0
alpacaeval-easy::534,534,alpacaeval-easy,tur_Latn,-0.6,-0.6,0.0,0.0
alpacaeval-easy::574,574,alpacaeval-easy,tur_Latn,0.6,0.6,1.0,1.0
alpacaeval-easy::801,801,alpacaeval-easy,tur_Latn,0.0,1.1102230246251566e-17,0.0,1.0
alpacaeval-easy::567,567,alpacaeval-easy,tur_Latn,-1.6,-1.6,0.0,0.0
alpacaeval-easy::259,259,alpacaeval-easy,tur_Latn,1.6,1.6,1.0,1.0
alpacaeval-easy::618,618,alpacaeval-easy,tur_Latn,0.8,0.8,1.0,1.0
alpacaeval-easy::578,578,alpacaeval-easy,tur_Latn,0.2,0.20000000000000004,1.0,1.0
alpacaeval-easy::455,455,alpacaeval-easy,tur_Latn,-0.8,-0.8,0.0,0.0
alpacaeval-easy::728,728,alpacaeval-easy,tur_Latn,-1.2,-1.2,0.0,0.0
alpacaeval-easy::577,577,alpacaeval-easy,tur_Latn,-0.8,-0.7999999999999999,0.0,0.0
alpacaeval-easy::142,142,alpacaeval-easy,tur_Latn,2.8,2.8,1.0,1.0
alpacaeval-easy::665,665,alpacaeval-easy,tur_Latn,0.4,0.4,1.0,1.0
alpacaeval-easy::547,547,alpacaeval-easy,tur_Latn,1.0,1.0,1.0,1.0
alpacaeval-easy::464,464,alpacaeval-easy,tur_Latn,0.4,0.4,1.0,1.0
alpacaeval-easy::713,713,alpacaeval-easy,tur_Latn,0.2,0.2,1.0,1.0
alpacaeval-easy::755,755,alpacaeval-easy,tur_Latn,0.2,0.2,1.0,1.0
alpacaeval-easy::290,290,alpacaeval-easy,tur_Latn,1.0,1.0,1.0,1.0
alpacaeval-easy::62,62,alpacaeval-easy,tur_Latn,-0.8,-0.8,0.0,0.0
alpacaeval-easy::331,331,alpacaeval-easy,tur_Latn,0.4,0.4,1.0,1.0
alpacaeval-easy::598,598,alpacaeval-easy,tur_Latn,0.0,1.1102230246251566e-17,0.0,1.0
alpacaeval-easy::11,11,alpacaeval-easy,tur_Latn,1.8,1.8,1.0,1.0
alpacaeval-easy::689,689,alpacaeval-easy,tur_Latn,0.0,1.1102230246251566e-17,0.0,1.0
alpacaeval-easy::346,346,alpacaeval-easy,tur_Latn,0.0,1.1102230246251566e-17,0.0,1.0
alpacaeval-easy::609,609,alpacaeval-easy,tur_Latn,1.4,1.4,1.0,1.0
alpacaeval-easy::157,157,alpacaeval-easy,tur_Latn,0.4,0.4,1.0,1.0
alpacaeval-easy::772,772,alpacaeval-easy,tur_Latn,2.0,2.0,1.0,1.0
alpacaeval-easy::545,545,alpacaeval-easy,tur_Latn,-0.8,-0.7999999999999999,0.0,0.0
